participant,abs_seq,start,end,duration,delay,block,block_seq,exec_time
134146,158,2019-11-15 19:38:26.356000+00:00,2019-11-15 19:38:30.806000+00:00,0 days 00:00:04.450000,0 days 00:00:00,20,5,0 days 00:00:03.309000
134146,159,2019-11-15 19:38:30.806000+00:00,2019-11-15 19:38:35.358000+00:00,0 days 00:00:04.552000,0 days 00:00:00,20,6,0 days 00:00:03.145000
134146,160,2019-11-15 19:38:35.358000+00:00,2019-11-15 19:38:40.195000+00:00,0 days 00:00:04.837000,0 days 00:00:00,20,7,0 days 00:00:03.687000
134146,161,2019-11-15 19:38:40.195000+00:00,2019-11-15 19:38:44.233000+00:00,0 days 00:00:04.038000,0 days 00:00:00,20,8,0 days 00:00:02.965000
134146,162,2019-11-15 19:38:44.233000+00:00,2019-11-15 19:38:48.215000+00:00,0 days 00:00:03.982000,0 days 00:00:00,20,9,0 days 00:00:02.659000
134146,163,2019-11-15 19:38:48.215000+00:00,2019-11-15 19:38:52.055000+00:00,0 days 00:00:03.840000,0 days 00:00:00,20,10,0 days 00:00:02.328000
134146,164,2019-11-15 19:38:52.055000+00:00,2019-11-15 19:38:56.244000+00:00,0 days 00:00:04.189000,0 days 00:00:00,20,11,0 days 00:00:02.799000
134146,165,2019-11-15 19:38:56.244000+00:00,2019-11-15 19:39:01.043000+00:00,0 days 00:00:04.799000,0 days 00:00:02.700000,21,0,0 days 00:00:03.332000
134146,166,2019-11-15 19:39:01.043000+00:00,2019-11-15 19:39:11.852000+00:00,0 days 00:00:10.809000,0 days 00:00:02.700000,21,1,0 days 00:00:05.772000
134146,167,2019-11-15 19:39:11.852000+00:00,2019-11-15 19:39:22.689000+00:00,0 days 00:00:10.837000,0 days 00:00:02.700000,21,2,0 days 00:00:06.754000
134146,168,2019-11-15 19:39:22.689000+00:00,2019-11-15 19:39:30.821000+00:00,0 days 00:00:08.132000,0 days 00:00:02.700000,21,3,0 days 00:00:03.741000
134470,0,2019-11-19 17:32:19.476000+00:00,2019-11-19 17:32:23.533000+00:00,0 days 00:00:04.057000,0 days 00:00:00,0,0,0 days 00:00:02.956000
134470,1,2019-11-19 17:32:23.533000+00:00,2019-11-19 17:32:30.785000+00:00,0 days 00:00:07.252000,0 days 00:00:01.650000,1,0,0 days 00:00:06.152000
134470,2,2019-11-19 17:32:30.785000+00:00,2019-11-19 17:32:40.695000+00:00,0 days 00:00:09.910000,0 days 00:00:01.650000,1,1,0 days 00:00:06.732000
134470,3,2019-11-19 17:32:40.695000+00:00,2019-11-19 17:32:48.983000+00:00,0 days 00:00:08.288000,0 days 00:00:01.650000,1,2,0 days 00:00:05.622000
134470,4,2019-11-19 17:32:48.983000+00:00,2019-11-19 17:32:57.278000+00:00,0 days 00:00:08.295000,0 days 00:00:01.650000,1,3,0 days 00:00:05.006000
134470,5,2019-11-19 17:32:57.278000+00:00,2019-11-19 17:33:10.519000+00:00,0 days 00:00:13.241000,0 days 00:00:02.175000,2,0,0 days 00:00:09.953000
134470,6,2019-11-19 17:33:10.519000+00:00,2019-11-19 17:33:21.432000+00:00,0 days 00:00:10.913000,0 days 00:00:02.175000,2,1,0 days 00:00:07.087000
134470,7,2019-11-19 17:33:21.432000+00:00,2019-11-19 17:33:32.348000+00:00,0 days 00:00:10.916000,0 days 00:00:02.175000,2,2,0 days 00:00:07.067000
134470,8,2019-11-19 17:33:32.348000+00:00,2019-11-19 17:33:41.088000+00:00,0 days 00:00:08.740000,0 days 00:00:02.175000,2,3,0 days 00:00:05.544000
134470,9,2019-11-19 17:33:41.088000+00:00,2019-11-19 17:33:49.828000+00:00,0 days 00:00:08.740000,0 days 00:00:02.175000,2,4,0 days 00:00:05.462000
134470,10,2019-11-19 17:33:49.828000+00:00,2019-11-19 17:34:00.740000+00:00,0 days 00:00:10.912000,0 days 00:00:02.175000,2,5,0 days 00:00:06.984000
134470,11,2019-11-19 17:34:00.740000+00:00,2019-11-19 17:34:11.656000+00:00,0 days 00:00:10.916000,0 days 00:00:02.175000,2,6,0 days 00:00:06.836000
134470,12,2019-11-19 17:34:11.656000+00:00,2019-11-19 17:34:20.396000+00:00,0 days 00:00:08.740000,0 days 00:00:02.175000,2,7,0 days 00:00:04.462000
134470,13,2019-11-19 17:34:20.396000+00:00,2019-11-19 17:34:29.132000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,2,8,0 days 00:00:04.600000
134470,14,2019-11-19 17:34:29.132000+00:00,2019-11-19 17:34:37.868000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,2,9,0 days 00:00:05.517000
134470,15,2019-11-19 17:34:37.868000+00:00,2019-11-19 17:34:46.604000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,2,10,0 days 00:00:04.400000
134470,16,2019-11-19 17:34:46.604000+00:00,2019-11-19 17:34:55.340000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,2,11,0 days 00:00:04.510000
134470,17,2019-11-19 17:34:55.340000+00:00,2019-11-19 17:35:06.260000+00:00,0 days 00:00:10.920000,0 days 00:00:01.650000,3,0,0 days 00:00:07.539000
134470,18,2019-11-19 17:35:06.260000+00:00,2019-11-19 17:35:17.853000+00:00,0 days 00:00:11.593000,0 days 00:00:01.650000,3,1,0 days 00:00:08.305000
134470,19,2019-11-19 17:35:17.853000+00:00,2019-11-19 17:35:26.138000+00:00,0 days 00:00:08.285000,0 days 00:00:01.650000,3,2,0 days 00:00:05.260000
134470,20,2019-11-19 17:35:26.138000+00:00,2019-11-19 17:35:37.724000+00:00,0 days 00:00:11.586000,0 days 00:00:01.650000,3,3,0 days 00:00:08.717000
134470,21,2019-11-19 17:35:37.724000+00:00,2019-11-19 17:35:49.675000+00:00,0 days 00:00:11.951000,0 days 00:00:01.650000,3,4,0 days 00:00:09.011000
134470,22,2019-11-19 17:35:49.675000+00:00,2019-11-19 17:35:57.963000+00:00,0 days 00:00:08.288000,0 days 00:00:01.650000,3,5,0 days 00:00:05.618000
134470,23,2019-11-19 17:35:57.963000+00:00,2019-11-19 17:36:09.562000+00:00,0 days 00:00:11.599000,0 days 00:00:01.650000,3,6,0 days 00:00:08.910000
134470,24,2019-11-19 17:36:09.562000+00:00,2019-11-19 17:36:19.498000+00:00,0 days 00:00:09.936000,0 days 00:00:01.650000,3,7,0 days 00:00:06.724000
134470,25,2019-11-19 17:36:19.498000+00:00,2019-11-19 17:36:27.786000+00:00,0 days 00:00:08.288000,0 days 00:00:01.650000,3,8,0 days 00:00:05.369000
134470,26,2019-11-19 17:36:27.786000+00:00,2019-11-19 17:36:37.733000+00:00,0 days 00:00:09.947000,0 days 00:00:01.650000,3,9,0 days 00:00:06.769000
134470,27,2019-11-19 17:36:37.733000+00:00,2019-11-19 17:36:46.020000+00:00,0 days 00:00:08.287000,0 days 00:00:01.650000,3,10,0 days 00:00:05.087000
134470,28,2019-11-19 17:36:46.020000+00:00,2019-11-19 17:36:54.307000+00:00,0 days 00:00:08.287000,0 days 00:00:01.650000,3,11,0 days 00:00:05.351000
134470,29,2019-11-19 17:36:54.307000+00:00,2019-11-19 17:37:04.246000+00:00,0 days 00:00:09.939000,0 days 00:00:01.125000,4,0,0 days 00:00:06.746000
134470,30,2019-11-19 17:37:04.246000+00:00,2019-11-19 17:37:13.285000+00:00,0 days 00:00:09.039000,0 days 00:00:01.125000,4,1,0 days 00:00:06.876000
134470,31,2019-11-19 17:37:13.285000+00:00,2019-11-19 17:37:23.448000+00:00,0 days 00:00:10.163000,0 days 00:00:01.125000,4,2,0 days 00:00:07.998000
134470,32,2019-11-19 17:37:23.448000+00:00,2019-11-19 17:37:31.362000+00:00,0 days 00:00:07.914000,0 days 00:00:01.125000,4,3,0 days 00:00:05.664000
134470,33,2019-11-19 17:37:31.362000+00:00,2019-11-19 17:37:39.272000+00:00,0 days 00:00:07.910000,0 days 00:00:01.125000,4,4,0 days 00:00:05.698000
134470,34,2019-11-19 17:37:39.272000+00:00,2019-11-19 17:37:49.435000+00:00,0 days 00:00:10.163000,0 days 00:00:01.125000,4,5,0 days 00:00:07.924000
134470,35,2019-11-19 17:37:49.435000+00:00,2019-11-19 17:37:58.475000+00:00,0 days 00:00:09.040000,0 days 00:00:01.125000,4,6,0 days 00:00:06.865000
134470,36,2019-11-19 17:37:58.475000+00:00,2019-11-19 17:38:06.388000+00:00,0 days 00:00:07.913000,0 days 00:00:01.125000,4,7,0 days 00:00:05.778000
134470,37,2019-11-19 17:38:06.388000+00:00,2019-11-19 17:38:13.176000+00:00,0 days 00:00:06.788000,0 days 00:00:01.125000,4,8,0 days 00:00:04.550000
134470,38,2019-11-19 17:38:13.176000+00:00,2019-11-19 17:38:24.439000+00:00,0 days 00:00:11.263000,0 days 00:00:01.125000,4,9,0 days 00:00:09.118000
134470,39,2019-11-19 17:38:24.439000+00:00,2019-11-19 17:38:32.352000+00:00,0 days 00:00:07.913000,0 days 00:00:01.125000,4,10,0 days 00:00:05.736000
134470,40,2019-11-19 17:38:32.352000+00:00,2019-11-19 17:38:39.141000+00:00,0 days 00:00:06.789000,0 days 00:00:01.125000,4,11,0 days 00:00:04.557000
134470,41,2019-11-19 17:38:39.141000+00:00,2019-11-19 17:38:48.154000+00:00,0 days 00:00:09.013000,0 days 00:00:02.175000,5,0,0 days 00:00:06.811000
134470,42,2019-11-19 17:38:48.154000+00:00,2019-11-19 17:39:01.244000+00:00,0 days 00:00:13.090000,0 days 00:00:02.175000,5,1,0 days 00:00:09.877000
134470,43,2019-11-19 17:39:01.244000+00:00,2019-11-19 17:39:12.160000+00:00,0 days 00:00:10.916000,0 days 00:00:02.175000,5,2,0 days 00:00:07.542000
134470,44,2019-11-19 17:39:12.160000+00:00,2019-11-19 17:39:23.076000+00:00,0 days 00:00:10.916000,0 days 00:00:02.175000,5,3,0 days 00:00:07.479000
134470,45,2019-11-19 17:39:23.076000+00:00,2019-11-19 17:39:36.164000+00:00,0 days 00:00:13.088000,0 days 00:00:02.175000,5,4,0 days 00:00:09.189000
134470,46,2019-11-19 17:39:36.164000+00:00,2019-11-19 17:39:49.252000+00:00,0 days 00:00:13.088000,0 days 00:00:02.175000,5,5,0 days 00:00:09.044000
134470,47,2019-11-19 17:39:49.252000+00:00,2019-11-19 17:39:57.996000+00:00,0 days 00:00:08.744000,0 days 00:00:02.175000,5,6,0 days 00:00:04.750000
134470,48,2019-11-19 17:39:57.996000+00:00,2019-11-19 17:40:06.732000+00:00,0 days 00:00:08.736000,0 days 00:00:02.175000,5,7,0 days 00:00:04.568000
134470,49,2019-11-19 17:40:06.732000+00:00,2019-11-19 17:40:19.822000+00:00,0 days 00:00:13.090000,0 days 00:00:00.600000,6,0,0 days 00:00:09.706000
134470,50,2019-11-19 17:40:19.822000+00:00,2019-11-19 17:40:27.665000+00:00,0 days 00:00:07.843000,0 days 00:00:00.600000,6,1,0 days 00:00:06.358000
134470,51,2019-11-19 17:40:27.665000+00:00,2019-11-19 17:40:37.310000+00:00,0 days 00:00:09.645000,0 days 00:00:00.600000,6,2,0 days 00:00:08.304000
134470,52,2019-11-19 17:40:37.310000+00:00,2019-11-19 17:40:49.950000+00:00,0 days 00:00:12.640000,0 days 00:00:00.600000,6,3,0 days 00:00:11.078000
134470,53,2019-11-19 17:40:49.950000+00:00,2019-11-19 17:40:58.393000+00:00,0 days 00:00:08.443000,0 days 00:00:00.600000,6,4,0 days 00:00:06.897000
134470,54,2019-11-19 17:40:58.393000+00:00,2019-11-19 17:41:05.032000+00:00,0 days 00:00:06.639000,0 days 00:00:00.600000,6,5,0 days 00:00:05.066000
134470,55,2019-11-19 17:41:05.032000+00:00,2019-11-19 17:41:21.249000+00:00,0 days 00:00:16.217000,0 days 00:00:00.600000,6,6,0 days 00:00:14.808000
134470,56,2019-11-19 17:41:21.249000+00:00,2019-11-19 17:41:25.486000+00:00,0 days 00:00:04.237000,0 days 00:00:00.600000,6,7,0 days 00:00:02.795000
134470,57,2019-11-19 17:41:25.486000+00:00,2019-11-19 17:41:35.098000+00:00,0 days 00:00:09.612000,0 days 00:00:03,7,0,0 days 00:00:08.250000
134470,58,2019-11-19 17:41:35.098000+00:00,2019-11-19 17:41:50.138000+00:00,0 days 00:00:15.040000,0 days 00:00:03,7,1,0 days 00:00:09.878000
134470,59,2019-11-19 17:41:50.138000+00:00,2019-11-19 17:42:05.184000+00:00,0 days 00:00:15.046000,0 days 00:00:03,7,2,0 days 00:00:10.721000
134470,60,2019-11-19 17:42:05.184000+00:00,2019-11-19 17:42:17.226000+00:00,0 days 00:00:12.042000,0 days 00:00:03,7,3,0 days 00:00:06.057000
134470,61,2019-11-19 17:42:17.226000+00:00,2019-11-19 17:42:26.260000+00:00,0 days 00:00:09.034000,0 days 00:00:03,7,4,0 days 00:00:03.215000
134470,62,2019-11-19 17:42:26.260000+00:00,2019-11-19 17:42:35.300000+00:00,0 days 00:00:09.040000,0 days 00:00:03,7,5,0 days 00:00:04.769000
134470,63,2019-11-19 17:42:35.300000+00:00,2019-11-19 17:42:44.336000+00:00,0 days 00:00:09.036000,0 days 00:00:03,7,6,0 days 00:00:04.726000
134470,64,2019-11-19 17:42:44.336000+00:00,2019-11-19 17:42:56.383000+00:00,0 days 00:00:12.047000,0 days 00:00:03,7,7,0 days 00:00:06.296000
134470,65,2019-11-19 17:42:56.383000+00:00,2019-11-19 17:43:11.417000+00:00,0 days 00:00:15.034000,0 days 00:00:02.700000,8,0,0 days 00:00:10.624000
134470,66,2019-11-19 17:43:11.417000+00:00,2019-11-19 17:43:24.960000+00:00,0 days 00:00:13.543000,0 days 00:00:02.700000,8,1,0 days 00:00:09.648000
134470,67,2019-11-19 17:43:24.960000+00:00,2019-11-19 17:43:35.796000+00:00,0 days 00:00:10.836000,0 days 00:00:02.700000,8,2,0 days 00:00:07.032000
134470,68,2019-11-19 17:43:35.796000+00:00,2019-11-19 17:43:46.636000+00:00,0 days 00:00:10.840000,0 days 00:00:02.700000,8,3,0 days 00:00:07.099000
134470,69,2019-11-19 17:43:46.636000+00:00,2019-11-19 17:44:00.176000+00:00,0 days 00:00:13.540000,0 days 00:00:02.700000,8,4,0 days 00:00:09.465000
134470,70,2019-11-19 17:44:00.176000+00:00,2019-11-19 17:44:13.716000+00:00,0 days 00:00:13.540000,0 days 00:00:02.700000,8,5,0 days 00:00:09.384000
134470,71,2019-11-19 17:44:13.716000+00:00,2019-11-19 17:44:27.259000+00:00,0 days 00:00:13.543000,0 days 00:00:02.700000,8,6,0 days 00:00:09.709000
134470,72,2019-11-19 17:44:27.259000+00:00,2019-11-19 17:44:38.098000+00:00,0 days 00:00:10.839000,0 days 00:00:02.700000,8,7,0 days 00:00:06.420000
134470,73,2019-11-19 17:44:38.098000+00:00,2019-11-19 17:44:46.236000+00:00,0 days 00:00:08.138000,0 days 00:00:02.700000,8,8,0 days 00:00:03.799000
134470,74,2019-11-19 17:44:46.236000+00:00,2019-11-19 17:44:54.374000+00:00,0 days 00:00:08.138000,0 days 00:00:02.700000,8,9,0 days 00:00:03.516000
134470,75,2019-11-19 17:44:54.374000+00:00,2019-11-19 17:45:02.515000+00:00,0 days 00:00:08.141000,0 days 00:00:02.700000,8,10,0 days 00:00:04.400000
134470,76,2019-11-19 17:45:02.515000+00:00,2019-11-19 17:45:10.655000+00:00,0 days 00:00:08.140000,0 days 00:00:02.700000,8,11,0 days 00:00:03.529000
134470,77,2019-11-19 17:45:10.655000+00:00,2019-11-19 17:45:21.496000+00:00,0 days 00:00:10.841000,0 days 00:00:00.600000,9,0,0 days 00:00:06.969000
134470,78,2019-11-19 17:45:21.496000+00:00,2019-11-19 17:45:26.932000+00:00,0 days 00:00:05.436000,0 days 00:00:00.600000,9,1,0 days 00:00:04.075000
134470,79,2019-11-19 17:45:26.932000+00:00,2019-11-19 17:45:34.143000+00:00,0 days 00:00:07.211000,0 days 00:00:00.600000,9,2,0 days 00:00:05.947000
134470,80,2019-11-19 17:45:34.143000+00:00,2019-11-19 17:45:44.957000+00:00,0 days 00:00:10.814000,0 days 00:00:00.600000,9,3,0 days 00:00:09.592000
134470,81,2019-11-19 17:45:44.957000+00:00,2019-11-19 17:45:52.201000+00:00,0 days 00:00:07.244000,0 days 00:00:00.600000,9,4,0 days 00:00:05.991000
134470,82,2019-11-19 17:45:52.201000+00:00,2019-11-19 17:46:02.417000+00:00,0 days 00:00:10.216000,0 days 00:00:00.600000,9,5,0 days 00:00:08.791000
134470,83,2019-11-19 17:46:02.417000+00:00,2019-11-19 17:46:15.671000+00:00,0 days 00:00:13.254000,0 days 00:00:00.600000,9,6,0 days 00:00:11.893000
134470,84,2019-11-19 17:46:15.671000+00:00,2019-11-19 17:46:24.711000+00:00,0 days 00:00:09.040000,0 days 00:00:00.600000,9,7,0 days 00:00:07.759000
134470,85,2019-11-19 17:46:24.711000+00:00,2019-11-19 17:46:33.147000+00:00,0 days 00:00:08.436000,0 days 00:00:00.600000,9,8,0 days 00:00:06.872000
134470,86,2019-11-19 17:46:33.147000+00:00,2019-11-19 17:46:39.787000+00:00,0 days 00:00:06.640000,0 days 00:00:00.600000,9,9,0 days 00:00:05.309000
134470,87,2019-11-19 17:46:39.787000+00:00,2019-11-19 17:46:46.399000+00:00,0 days 00:00:06.612000,0 days 00:00:00.600000,9,10,0 days 00:00:05.397000
134470,88,2019-11-19 17:46:46.399000+00:00,2019-11-19 17:46:51.812000+00:00,0 days 00:00:05.413000,0 days 00:00:00.600000,9,11,0 days 00:00:04.155000
134470,89,2019-11-19 17:46:51.812000+00:00,2019-11-19 17:47:00.226000+00:00,0 days 00:00:08.414000,0 days 00:00:00,10,0,0 days 00:00:06.869000
134470,90,2019-11-19 17:47:00.226000+00:00,2019-11-19 17:47:09.145000+00:00,0 days 00:00:08.919000,0 days 00:00:00,10,1,0 days 00:00:08.004000
134470,91,2019-11-19 17:47:09.145000+00:00,2019-11-19 17:47:14.835000+00:00,0 days 00:00:05.690000,0 days 00:00:00,10,2,0 days 00:00:04.256000
134470,92,2019-11-19 17:47:14.835000+00:00,2019-11-19 17:47:20.575000+00:00,0 days 00:00:05.740000,0 days 00:00:00,10,3,0 days 00:00:04.774000
134470,93,2019-11-19 17:47:20.575000+00:00,2019-11-19 17:47:29.370000+00:00,0 days 00:00:08.795000,0 days 00:00:01.650000,11,0,0 days 00:00:07.346000
134470,94,2019-11-19 17:47:29.370000+00:00,2019-11-19 17:47:40.963000+00:00,0 days 00:00:11.593000,0 days 00:00:01.650000,11,1,0 days 00:00:08.307000
134470,95,2019-11-19 17:47:40.963000+00:00,2019-11-19 17:47:55.863000+00:00,0 days 00:00:14.900000,0 days 00:00:01.650000,11,2,0 days 00:00:11.886000
134470,96,2019-11-19 17:47:55.863000+00:00,2019-11-19 17:48:07.454000+00:00,0 days 00:00:11.591000,0 days 00:00:01.650000,11,3,0 days 00:00:08.860000
134470,97,2019-11-19 17:48:07.454000+00:00,2019-11-19 17:48:15.742000+00:00,0 days 00:00:08.288000,0 days 00:00:01.650000,11,4,0 days 00:00:05.036000
134470,98,2019-11-19 17:48:15.742000+00:00,2019-11-19 17:48:24.033000+00:00,0 days 00:00:08.291000,0 days 00:00:01.650000,11,5,0 days 00:00:05.120000
134470,99,2019-11-19 17:48:24.033000+00:00,2019-11-19 17:48:30.670000+00:00,0 days 00:00:06.637000,0 days 00:00:01.650000,11,6,0 days 00:00:03.336000
134470,100,2019-11-19 17:48:30.670000+00:00,2019-11-19 17:48:37.278000+00:00,0 days 00:00:06.608000,0 days 00:00:01.650000,11,7,0 days 00:00:03.485000
134470,101,2019-11-19 17:48:37.278000+00:00,2019-11-19 17:48:47.190000+00:00,0 days 00:00:09.912000,0 days 00:00:01.125000,12,0,0 days 00:00:07.011000
134470,102,2019-11-19 17:48:47.190000+00:00,2019-11-19 17:48:58.482000+00:00,0 days 00:00:11.292000,0 days 00:00:01.125000,12,1,0 days 00:00:09.139000
134470,103,2019-11-19 17:48:58.482000+00:00,2019-11-19 17:49:06.395000+00:00,0 days 00:00:07.913000,0 days 00:00:01.125000,12,2,0 days 00:00:05.710000
134470,104,2019-11-19 17:49:06.395000+00:00,2019-11-19 17:49:14.315000+00:00,0 days 00:00:07.920000,0 days 00:00:01.125000,12,3,0 days 00:00:05.670000
134470,105,2019-11-19 17:49:14.315000+00:00,2019-11-19 17:49:25.606000+00:00,0 days 00:00:11.291000,0 days 00:00:01.125000,13,0,0 days 00:00:09.048000
134470,106,2019-11-19 17:49:25.606000+00:00,2019-11-19 17:49:34.650000+00:00,0 days 00:00:09.044000,0 days 00:00:01.125000,13,1,0 days 00:00:06.860000
134470,107,2019-11-19 17:49:34.650000+00:00,2019-11-19 17:49:43.693000+00:00,0 days 00:00:09.043000,0 days 00:00:01.125000,13,2,0 days 00:00:06.851000
134470,108,2019-11-19 17:49:43.693000+00:00,2019-11-19 17:49:51.608000+00:00,0 days 00:00:07.915000,0 days 00:00:01.125000,13,3,0 days 00:00:05.689000
134470,109,2019-11-19 17:49:51.608000+00:00,2019-11-19 17:50:00.653000+00:00,0 days 00:00:09.045000,0 days 00:00:01.125000,13,4,0 days 00:00:06.908000
134470,110,2019-11-19 17:50:00.653000+00:00,2019-11-19 17:50:07.440000+00:00,0 days 00:00:06.787000,0 days 00:00:01.125000,13,5,0 days 00:00:04.589000
134470,111,2019-11-19 17:50:07.440000+00:00,2019-11-19 17:50:14.203000+00:00,0 days 00:00:06.763000,0 days 00:00:01.125000,13,6,0 days 00:00:04.606000
134470,112,2019-11-19 17:50:14.203000+00:00,2019-11-19 17:50:20.963000+00:00,0 days 00:00:06.760000,0 days 00:00:01.125000,13,7,0 days 00:00:04.632000
134470,113,2019-11-19 17:50:20.963000+00:00,2019-11-19 17:50:31.100000+00:00,0 days 00:00:10.137000,0 days 00:00:02.700000,14,0,0 days 00:00:07.889000
134470,114,2019-11-19 17:50:31.100000+00:00,2019-11-19 17:50:44.640000+00:00,0 days 00:00:13.540000,0 days 00:00:02.700000,14,1,0 days 00:00:09.424000
134470,115,2019-11-19 17:50:44.640000+00:00,2019-11-19 17:51:00.886000+00:00,0 days 00:00:16.246000,0 days 00:00:02.700000,14,2,0 days 00:00:12.374000
134470,116,2019-11-19 17:51:00.886000+00:00,2019-11-19 17:51:15.444000+00:00,0 days 00:00:14.558000,0 days 00:00:02.700000,14,3,0 days 00:00:10.639000
134470,117,2019-11-19 17:51:15.444000+00:00,2019-11-19 17:51:26.286000+00:00,0 days 00:00:10.842000,0 days 00:00:02.700000,14,4,0 days 00:00:05.756000
134470,118,2019-11-19 17:51:26.286000+00:00,2019-11-19 17:51:37.120000+00:00,0 days 00:00:10.834000,0 days 00:00:02.700000,14,5,0 days 00:00:06.273000
134470,119,2019-11-19 17:51:37.120000+00:00,2019-11-19 17:51:48.972000+00:00,0 days 00:00:11.852000,0 days 00:00:02.700000,14,6,0 days 00:00:07.599000
134470,120,2019-11-19 17:51:48.972000+00:00,2019-11-19 17:51:59.814000+00:00,0 days 00:00:10.842000,0 days 00:00:02.700000,14,7,0 days 00:00:06.163000
134470,121,2019-11-19 17:51:59.814000+00:00,2019-11-19 17:52:13.356000+00:00,0 days 00:00:13.542000,0 days 00:00:03,15,0,0 days 00:00:08.849000
134470,122,2019-11-19 17:52:13.356000+00:00,2019-11-19 17:52:28.398000+00:00,0 days 00:00:15.042000,0 days 00:00:03,15,1,0 days 00:00:09.595000
134470,123,2019-11-19 17:52:28.398000+00:00,2019-11-19 17:52:43.438000+00:00,0 days 00:00:15.040000,0 days 00:00:03,15,2,0 days 00:00:09.752000
134470,124,2019-11-19 17:52:43.438000+00:00,2019-11-19 17:52:55.478000+00:00,0 days 00:00:12.040000,0 days 00:00:03,15,3,0 days 00:00:06.823000
134470,125,2019-11-19 17:52:55.478000+00:00,2019-11-19 17:53:07.515000+00:00,0 days 00:00:12.037000,0 days 00:00:03,15,4,0 days 00:00:07.397000
134470,126,2019-11-19 17:53:07.515000+00:00,2019-11-19 17:53:22.552000+00:00,0 days 00:00:15.037000,0 days 00:00:03,15,5,0 days 00:00:10.621000
134470,127,2019-11-19 17:53:22.552000+00:00,2019-11-19 17:53:40.594000+00:00,0 days 00:00:18.042000,0 days 00:00:03,15,6,0 days 00:00:12.074000
134470,128,2019-11-19 17:53:40.594000+00:00,2019-11-19 17:53:55.635000+00:00,0 days 00:00:15.041000,0 days 00:00:03,15,7,0 days 00:00:10.116000
134470,129,2019-11-19 17:53:55.635000+00:00,2019-11-19 17:54:10.679000+00:00,0 days 00:00:15.044000,0 days 00:00:03,15,8,0 days 00:00:10.835000
134470,130,2019-11-19 17:54:10.679000+00:00,2019-11-19 17:54:22.723000+00:00,0 days 00:00:12.044000,0 days 00:00:03,15,9,0 days 00:00:06.168000
134470,131,2019-11-19 17:54:22.723000+00:00,2019-11-19 17:54:34.766000+00:00,0 days 00:00:12.043000,0 days 00:00:03,15,10,0 days 00:00:07.441000
134470,132,2019-11-19 17:54:34.766000+00:00,2019-11-19 17:54:46.804000+00:00,0 days 00:00:12.038000,0 days 00:00:03,15,11,0 days 00:00:07.601000
134470,133,2019-11-19 17:54:46.804000+00:00,2019-11-19 17:55:01.846000+00:00,0 days 00:00:15.042000,0 days 00:00:02.175000,16,0,0 days 00:00:10.131000
134470,134,2019-11-19 17:55:01.846000+00:00,2019-11-19 17:55:14.937000+00:00,0 days 00:00:13.091000,0 days 00:00:02.175000,16,1,0 days 00:00:09.144000
